tt_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,Etiqueta
3.45,-11.72663,-87.68863,2.82337,0,0,0,0,0,0,0,1.012692,3.067075,14.25333,0,0,0,Ejercicio2
3.46,-11.70805,-87.75724,3.085598,0,0,0,0,0,0,0,1.9752,-7.157104,27.88019,0,0,0,Ejercicio2
3.47,-11.7001,-87.73062,3.197848,0,0,0,0,0,0,0,0.3316117,0.2166647,4.680843,0,0,0,Ejercicio2
3.48,-11.69586,-87.69032,3.257662,0,0,0,0,0,0,0,0.1956595,0.3307604,2.761821,0,0,0,Ejercicio2
3.49,-11.68738,-87.60968,3.377373,0,0,0,0,0,0,0,0.572902,1.581107,8.086767,0,0,0,Ejercicio2
3.5,-11.73599,-87.62331,3.652097,0,0,0,0,0,0,0,1.221458,-7.660714,33.99213,0,0,0,Ejercicio2
3.51,-11.71995,-87.56917,3.877073,0,0,0,0,0,0,0,1.387343,-3.360162,19.57083,0,0,0,Ejercicio2
3.52,-11.7114,-87.48808,3.99712,0,0,0,0,0,0,0,0.7989372,-0.50552,11.21311,0,0,0,Ejercicio2
3.53,-11.68785,-87.45987,4.327547,0,0,0,0,0,0,0,0.7048974,-0.06522254,9.892244,0,0,0,Ejercicio2
3.54,-11.67982,-87.43234,4.440274,0,0,0,0,0,0,0,0.1258601,0.1199756,1.766269,0,0,0,Ejercicio2
3.55,-11.66,-87.39009,4.718472,0,0,0,0,0,0,0,0.9488748,4.414189,13.31611,0,0,0,Ejercicio2
3.56,-11.65571,-87.34925,4.778716,0,0,0,0,0,0,0,0.9400494,0.6868414,13.19226,0,0,0,Ejercicio2
3.57,-11.65516,-87.29539,4.786363,0,0,0,0,0,0,0,0.1362577,12.68494,1.912183,0,0,0,Ejercicio2
3.58,-11.65461,-87.24152,4.794033,0,0,0,0,0,0,0,0.04974155,4.886688,0.6980521,0,0,0,Ejercicio2
3.59,-11.65407,-87.18766,4.801724,0,0,0,0,0,0,0,0.01953885,1.917309,0.2742001,0,0,0,Ejercicio2
3.6,-11.64602,-87.15981,4.91469,0,0,0,0,0,0,0,0.9895361,-2.667644,13.88673,0,0,0,Ejercicio2
3.61,-11.63046,-87.15771,5.132993,0,0,0,0,0,0,0,2.040067,-5.984846,28.62945,0,0,0,Ejercicio2
3.62,-11.61545,-87.20911,5.343645,0,0,0,0,0,0,0,1.025227,-3.496457,14.38761,0,0,0,Ejercicio2
3.63,-11.61545,-87.20911,5.343645,0,0,0,0,0,0,0,0.008506202,-0.02900974,0.1193725,0,0,0,Ejercicio2
3.64,-11.61545,-87.20911,5.343645,0,0,0,0,0,0,0,0.0001336993,-0.0004559711,0.00187628,0,0,0,Ejercicio2
3.65,-11.61114,-87.16806,5.404078,0,0,0,0,0,0,0,0.2535323,-0.1255596,3.557966,0,0,0,Ejercicio2
3.66,-11.61114,-87.16806,5.404078,0,0,0,0,0,0,0,0.002895262,-0.001433853,0.04063089,0,0,0,Ejercicio2
3.67,-11.61114,-87.16806,5.404078,0,0,0,0,0,0,0,1.745277e-05,-8.643331e-06,0.0002449249,0,0,0,Ejercicio2
3.68,-11.60739,-87.18084,5.456759,0,0,0,0,0,0,0,0.01396319,-0.04748304,0.1959535,0,0,0,Ejercicio2
3.69,-11.60739,-87.18084,5.456759,0,0,0,0,0,0,0,0.0001594554,-0.0005422419,0.00223773,0,0,0,Ejercicio2
3.7,-11.5843,-87.2032,5.780735,0,0,0,0,0,0,0,0.726002,-1.020138,10.18841,0,0,0,Ejercicio2
3.71,-11.57623,-87.17459,5.893976,0,0,0,0,0,0,0,0.3468298,0.251632,4.867264,0,0,0,Ejercicio2
3.72,-11.57623,-87.17459,5.893976,0,0,0,0,0,0,0,0.001103609,0.0008006905,0.01548758,0,0,0,Ejercicio2
3.73,-11.57192,-87.13333,5.954526,0,0,0,0,0,0,0,0.03194552,0.4431537,0.44831,0,0,0,Ejercicio2
3.74,-11.57136,-87.07949,5.962371,0,0,0,0,0,0,0,0.001615138,0.1438137,0.02266617,0,0,0,Ejercicio2
3.75,-11.5708,-87.02566,5.970238,0,0,0,0,0,0,0,0.005454374,0.5230552,0.0765444,0,0,0,Ejercicio2
3.76,-11.5708,-87.02566,5.970238,0,0,0,0,0,0,0,4.525437e-05,0.004339734,0.0006350809,0,0,0,Ejercicio2
3.77,-11.5708,-87.02566,5.970238,0,0,0,0,0,0,0,2.727821e-07,2.616017e-05,3.82811e-06,0,0,0,Ejercicio2
3.78,-11.5708,-87.02566,5.970238,0,0,0,0,0,0,0,3.115089e-09,2.987412e-07,4.371585e-08,0,0,0,Ejercicio2
3.79,-11.5708,-87.02566,5.970238,0,0,0,0,0,0,0,2.584557e-11,2.478624e-09,3.627059e-10,0,0,0,Ejercicio2
3.8,-11.5708,-87.02566,5.970238,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
3.81,-11.5708,-87.02566,5.970238,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
3.82,-11.5708,-87.02566,5.970238,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
3.83,-11.50776,-87.01307,5.912765,0,0,0,0,0,0,0,3.789233,1.565763,-6.856624,0,0,0,Ejercicio2
3.84,-11.44097,-87.01307,5.908046,0,0,0,0,0,0,0,0.9020302,0.002629946,-0.07459657,0,0,0,Ejercicio2
3.85,-11.30737,-87.01307,5.898692,0,0,0,0,0,0,0,2.552852,1.585344e-05,-0.1777572,0,0,0,Ejercicio2
3.86,-11.24057,-87.01307,5.894056,0,0,0,0,0,0,0,1.283016,2.491822e-07,-0.08877489,0,0,0,Ejercicio2
3.87,-11.17377,-87.01307,5.889448,0,0,0,0,0,0,0,0.1793474,1.502082e-09,-0.01233523,0,0,0,Ejercicio2
3.88,-11.17377,-87.01307,5.889448,0,0,0,0,0,0,0,0.002048093,0.0,-0.0001408645,0,0,0,Ejercicio2
3.89,-11.1774,-87.00047,5.836716,0,0,0,0,0,0,0,-0.3308406,1.150907,-4.810424,0,0,0,Ejercicio2
3.9,-11.18102,-86.98784,5.78399,0,0,0,0,0,0,0,-0.1328035,0.4628054,-1.930894,0,0,0,Ejercicio2
3.91,-11.18828,-86.96252,5.678552,0,0,0,0,0,0,0,-0.5432208,1.899882,-7.898135,0,0,0,Ejercicio2
3.92,-11.1919,-86.94983,5.625841,0,0,0,0,0,0,0,-0.09600503,0.3363749,-1.395861,0,0,0,Ejercicio2
3.93,-11.19244,-87.00367,5.617973,0,0,0,0,0,0,0,-0.009429049,-0.7251697,-0.1370932,0,0,0,Ejercicio2
3.94,-11.19244,-87.00367,5.617973,0,0,0,0,0,0,0,-0.0001482045,-0.01139812,-0.002154813,0,0,0,Ejercicio2
3.95,-11.19244,-87.00367,5.617973,0,0,0,0,0,0,0,-1.229637e-06,-9.4569e-05,-1.787826e-05,0,0,0,Ejercicio2
3.96,-11.18573,-87.08287,5.715554,0,0,0,0,0,0,0,0.5608745,-4.709973,8.15481,0,0,0,Ejercicio2
3.97,-11.11218,-87.16198,5.808595,0,0,0,0,0,0,0,1.017609,-4.601581,7.959205,0,0,0,Ejercicio2
3.98,-11.10964,-87.28228,5.845744,0,0,0,0,0,0,0,0.06105918,-4.672397,0.8356836,0,0,0,Ejercicio2
3.99,-11.10657,-87.34872,5.890724,0,0,0,0,0,0,0,0.02859339,-2.177067,0.417342,0,0,0,Ejercicio2
4.0,-11.10296,-87.36127,5.943467,0,0,0,0,0,0,0,0.4908098,-1.720828,7.179226,0,0,0,Ejercicio2
4.01,-11.10296,-87.36127,5.943467,0,0,0,0,0,0,0,0.01331667,-0.04649284,0.1947871,0,0,0,Ejercicio2
4.02,-11.10296,-87.36127,5.943467,0,0,0,0,0,0,0,8.027349e-05,-0.000280261,0.001174186,0,0,0,Ejercicio2
4.03,-11.10296,-87.36127,5.943467,0,0,0,0,0,0,0,9.16699e-07,-3.200496e-06,1.340885e-05,0,0,0,Ejercicio2
4.04,-11.09935,-87.37382,5.996215,0,0,0,0,0,0,0,0.08812155,-0.3061588,1.288982,0,0,0,Ejercicio2
4.05,-11.09575,-87.38634,6.048969,0,0,0,0,0,0,0,0.09175306,-0.3181967,1.342101,0,0,0,Ejercicio2
4.06,-11.09575,-87.38634,6.048969,0,0,0,0,0,0,0,0.001442162,-0.005001373,0.02109497,0,0,0,Ejercicio2
4.07,-11.16248,-87.38634,6.053545,0,0,0,0,0,0,0,-0.1839308,-2.190418e-05,0.01274328,0,0,0,Ejercicio2
4.08,-11.23287,-87.37382,6.005398,0,0,0,0,0,0,0,-16.11978,1.093252,-3.509205,0,0,0,Ejercicio2
4.09,-11.37745,-87.33614,5.856479,0,0,0,0,0,0,0,-16.43559,1.508856,-5.197582,0,0,0,Ejercicio2
4.1,-11.45115,-87.25705,5.763483,0,0,0,0,0,0,0,-1.054453,7.54193,-0.9812804,0,0,0,Ejercicio2
4.11,-11.52174,-87.2444,5.715492,0,0,0,0,0,0,0,-2.150745,1.930784,-6.359303,0,0,0,Ejercicio2
4.12,-11.52174,-87.2444,5.715492,0,0,0,0,0,0,0,-0.009419474,0.008456124,-0.02785141,0,0,0,Ejercicio2
4.13,-11.52174,-87.2444,5.715492,0,0,0,0,0,0,0,-0.0001075675,9.656638e-05,-0.0003180547,0,0,0,Ejercicio2
4.14,-11.51427,-87.26968,5.820924,0,0,0,0,0,0,0,0.4700859,-1.587784,6.63548,0,0,0,Ejercicio2
4.15,-11.5068,-87.29487,5.926378,0,0,0,0,0,0,0,0.4914512,-1.653958,6.937054,0,0,0,Ejercicio2
4.16,-11.49933,-87.31997,6.031851,0,0,0,0,0,0,0,0.5297689,-1.77646,7.477925,0,0,0,Ejercicio2
4.17,-11.49559,-87.33249,6.084596,0,0,0,0,0,0,0,0.1937278,-0.6484426,2.734554,0,0,0,Ejercicio2
4.18,-11.49185,-87.34499,6.137345,0,0,0,0,0,0,0,0.33876,-1.13183,4.781749,0,0,0,Ejercicio2
4.19,-11.49185,-87.34499,6.137345,0,0,0,0,0,0,0,0.003868537,-0.01292515,0.05460612,0,0,0,Ejercicio2
4.2,-11.49185,-87.34499,6.137345,0,0,0,0,0,0,0,6.080513e-05,-0.0002031558,0.0008582916,0,0,0,Ejercicio2
4.21,-11.42515,-87.34499,6.132634,0,0,0,0,0,0,0,3.178904,-3.193175e-06,-0.2238802,0,0,0,Ejercicio2
4.22,-11.42515,-87.34499,6.132634,0,0,0,0,0,0,0,0.02637503,-2.649344e-08,-0.001857511,0,0,0,Ejercicio2
4.23,-11.42515,-87.34499,6.132634,0,0,0,0,0,0,0,0.0004145592,-4.164203e-10,-2.91961e-05,0,0,0,Ejercicio2
4.24,-11.42515,-87.34499,6.132634,0,0,0,0,0,0,0,1.815616e-06,0.0,-1.278759e-07,0,0,0,Ejercicio2
4.25,-11.42887,-87.33249,6.079883,0,0,0,0,0,0,0,-0.512011,1.723801,-7.26967,0,0,0,Ejercicio2
4.26,-11.42887,-87.33249,6.079883,0,0,0,0,0,0,0,-0.007334528,0.02469335,-0.1041376,0,0,0,Ejercicio2
4.27,-11.42887,-87.33249,6.079883,0,0,0,0,0,0,0,-6.085381e-05,0.0002048781,-0.0008640188,0,0,0,Ejercicio2
4.28,-11.42832,-87.27864,6.087662,0,0,0,0,0,0,0,0.07624984,7.4829,1.082616,0,0,0,Ejercicio2
4.29,-11.42832,-87.27864,6.087662,0,0,0,0,0,0,0,0.002848065,0.2794986,0.04043759,0,0,0,Ejercicio2
4.3,-11.42832,-87.27864,6.087662,0,0,0,0,0,0,0,1.716831e-05,0.001684831,0.0002437602,0,0,0,Ejercicio2
4.31,-11.42832,-87.27864,6.087662,0,0,0,0,0,0,0,1.960568e-07,1.924025e-05,2.783668e-06,0,0,0,Ejercicio2
4.32,-11.4246,-87.29114,6.140413,0,0,0,0,0,0,0,0.18016,-0.605446,2.55796,0,0,0,Ejercicio2
4.33,-11.42405,-87.23729,6.148215,0,0,0,0,0,0,0,0.05095451,4.777916,0.7234659,0,0,0,Ejercicio2
4.34,-11.48701,-87.24976,6.20568,0,0,0,0,0,0,0,-1.091545,-0.2854573,1.418491,0,0,0,Ejercicio2
4.35,-11.48701,-87.24976,6.20568,0,0,0,0,0,0,0,-0.02361424,-0.006175521,0.03068733,0,0,0,Ejercicio2
4.36,-11.48701,-87.24976,6.20568,0,0,0,0,0,0,0,-0.0001034217,-2.704651e-05,0.0001343992,0,0,0,Ejercicio2
4.37,-11.48701,-87.24976,6.20568,0,0,0,0,0,0,0,-1.625568e-06,-4.251134e-07,2.112469e-06,0,0,0,Ejercicio2
4.38,-11.54993,-87.26221,6.263176,0,0,0,0,0,0,0,-0.5400699,-2.16976,9.285242,0,0,0,Ejercicio2
4.39,-11.54617,-87.27465,6.315939,0,0,0,0,0,0,0,0.6282433,-2.099307,8.918129,0,0,0,Ejercicio2
4.4,-11.60901,-87.28706,6.373467,0,0,0,0,0,0,0,-3.659445,-1.748107,7.73965,0,0,0,Ejercicio2
4.41,-11.60523,-87.29945,6.426239,0,0,0,0,0,0,0,0.04092214,-0.1775713,0.7580081,0,0,0,Ejercicio2
4.42,-11.65279,-87.36108,6.694951,0,0,0,0,0,0,0,0.5570857,-4.605769,19.88028,0,0,0,Ejercicio2
4.43,-11.64137,-87.39779,6.853366,0,0,0,0,0,0,0,0.3803978,-1.236468,5.350307,0,0,0,Ejercicio2
4.44,-11.56739,-87.42216,6.954232,0,0,0,0,0,0,0,1.482219,-0.6785547,2.855923,0,0,0,Ejercicio2
4.45,-11.55982,-87.44644,7.05989,0,0,0,0,0,0,0,0.6600474,-2.07883,9.061619,0,0,0,Ejercicio2
4.46,-11.54467,-87.49474,7.271265,0,0,0,0,0,0,0,1.152787,-3.66126,16.08125,0,0,0,Ejercicio2
4.47,-11.47466,-87.50677,7.319389,0,0,0,0,0,0,0,8.246842,-0.7944374,2.926189,0,0,0,Ejercicio2
4.48,-11.4709,-87.51877,7.372252,0,0,0,0,0,0,0,0.1623112,-0.2260173,0.9900137,0,0,0,Ejercicio2
4.49,-11.39721,-87.54271,7.473291,0,0,0,0,0,0,0,0.7829278,-1.70575,7.531948,0,0,0,Ejercicio2
4.5,-11.32733,-87.55464,7.521498,0,0,0,0,0,0,0,0.4868977,-0.4572896,2.003608,0,0,0,Ejercicio2
4.51,-11.17665,-87.614,7.776726,0,0,0,0,0,0,0,7.116157,-2.658631,11.4659,0,0,0,Ejercicio2
4.52,-11.03004,-87.66109,7.979278,0,0,0,0,0,0,0,15.0986,-4.227896,18.12894,0,0,0,Ejercicio2
4.53,-10.8,-87.7658,8.442413,0,0,0,0,0,0,0,14.92345,-10.36156,46.79383,0,0,0,Ejercicio2
4.54,-10.51602,-87.83463,8.742858,0,0,0,0,0,0,0,17.92222,-8.170303,36.95689,0,0,0,Ejercicio2
4.55,-10.24327,-87.86874,8.884853,0,0,0,0,0,0,0,18.41146,-0.8266294,2.698616,0,0,0,Ejercicio2
4.56,-9.892299,-87.9476,9.235518,0,0,0,0,0,0,0,9.898597,-1.671595,7.343376,0,0,0,Ejercicio2
4.57,-9.480686,-88.01435,9.530152,0,0,0,0,0,0,0,26.67585,-5.269768,23.80214,0,0,0,Ejercicio2
4.58,-9.343817,-88.03643,9.628636,0,0,0,0,0,0,0,13.72356,-2.00418,8.889252,0,0,0,Ejercicio2
4.59,-9.275444,-88.04743,9.677929,0,0,0,0,0,0,0,6.488488,-0.1502655,0.3492359,0,0,0,Ejercicio2
4.6,-9.272339,-88.05842,9.731055,0,0,0,0,0,0,0,0.1123908,-0.2081974,1.004913,0,0,0,Ejercicio2
4.61,-9.272339,-88.05842,9.731055,0,0,0,0,0,0,0,0.001766544,-0.003272419,0.01579508,0,0,0,Ejercicio2
4.62,-9.337562,-88.05842,9.734881,0,0,0,0,0,0,0,-3.165739,-5.143544e-05,0.1866148,0,0,0,Ejercicio2
4.63,-9.334435,-88.06938,9.788011,0,0,0,0,0,0,0,-0.003091798,-0.05596808,0.2726589,0,0,0,Ejercicio2
4.64,-9.334435,-88.06938,9.788011,0,0,0,0,0,0,0,-9.206247e-05,-0.001666525,0.008118785,0,0,0,Ejercicio2
4.65,-9.334435,-88.06938,9.788011,0,0,0,0,0,0,0,-1.447025e-06,-2.619422e-05,0.00012761,0,0,0,Ejercicio2
4.66,-9.333973,-88.01554,9.795839,0,0,0,0,0,0,0,0.08260623,9.636206,1.403216,0,0,0,Ejercicio2
4.67,-9.333973,-88.01554,9.795839,0,0,0,0,0,0,0,0.002459712,0.286931,0.04178266,0,0,0,Ejercicio2
4.68,-9.333973,-88.01554,9.795839,0,0,0,0,0,0,0,3.866143e-05,0.004509943,0.0006567332,0,0,0,Ejercicio2
4.69,-9.333973,-88.01554,9.795839,0,0,0,0,0,0,0,2.330529e-07,2.718615e-05,3.958819e-06,0,0,0,Ejercicio2
4.7,-9.333973,-88.01554,9.795839,0,0,0,0,0,0,0,3.663094e-09,4.273082e-07,6.222417e-08,0,0,0,Ejercicio2
4.71,-9.333973,-88.01554,9.795839,0,0,0,0,0,0,0,1.604301e-11,1.871453e-09,2.72519e-10,0,0,0,Ejercicio2
4.72,-9.333973,-88.01554,9.795839,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
4.73,-9.333973,-88.01554,9.795839,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
4.74,-9.333973,-88.01554,9.795839,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
4.75,-9.333973,-88.01554,9.795839,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
4.76,-9.39917,-88.01554,9.799691,0,0,0,0,0,0,0,-0.3191998,0.0,0.01892279,0,0,0,Ejercicio2
4.77,-9.398705,-87.9617,9.807542,0,0,0,0,0,0,0,0.01570785,2.612099,0.3818579,0,0,0,Ejercicio2
4.78,-9.463896,-87.9617,9.81142,0,0,0,0,0,0,0,-0.4529184,0.01144003,0.0287133,0,0,0,Ejercicio2
4.79,-9.463896,-87.9617,9.81142,0,0,0,0,0,0,0,-0.005172191,0.0001306417,0.0003278971,0,0,0,Ejercicio2
4.8,-9.463896,-87.9617,9.81142,0,0,0,0,0,0,0,-1.277796e-06,3.22752e-08,8.10074e-08,0,0,0,Ejercicio2
4.81,-9.45438,-87.99445,9.970826,0,0,0,0,0,0,0,0.7856906,-2.696211,13.16184,0,0,0,Ejercicio2
4.82,-9.376651,-88.03783,10.17956,0,0,0,0,0,0,0,0.6879783,-0.8190504,4.005233,0,0,0,Ejercicio2
4.83,-9.30535,-88.05938,10.28205,0,0,0,0,0,0,0,0.490215,-1.666901,8.239838,0,0,0,Ejercicio2
4.84,-9.30222,-88.07013,10.33523,0,0,0,0,0,0,0,0.1236677,-0.4238618,2.09972,0,0,0,Ejercicio2
4.85,-9.299089,-88.08085,10.3884,0,0,0,0,0,0,0,0.07887863,-0.2699082,1.339888,0,0,0,Ejercicio2
4.86,-9.295959,-88.09155,10.44159,0,0,0,0,0,0,0,0.04199504,-0.143397,0.7133604,0,0,0,Ejercicio2
4.87,-9.295959,-88.09155,10.44159,0,0,0,0,0,0,0,0.000253148,-0.0008644037,0.00430017,0,0,0,Ejercicio2
4.88,-9.292828,-88.10223,10.49477,0,0,0,0,0,0,0,0.1513701,-0.5157792,2.57129,0,0,0,Ejercicio2
4.89,-9.224808,-88.11289,10.54416,0,0,0,0,0,0,0,1.432373,-1.939026,9.636646,0,0,0,Ejercicio2
4.9,-9.211907,-88.10147,10.76484,0,0,0,0,0,0,0,1.191403,-3.622142,20.1476,0,0,0,Ejercicio2
4.91,-9.082306,-88.10147,10.75732,0,0,0,0,0,0,0,11.8645,-0.07836063,-0.2464145,0,0,0,Ejercicio2
4.92,-8.946204,-88.06872,10.86424,0,0,0,0,0,0,0,7.074839,5.849498,7.400582,0,0,0,Ejercicio2
4.93,-8.813705,-88.07922,10.91016,0,0,0,0,0,0,0,8.762882,-0.2676488,2.274767,0,0,0,Ejercicio2
4.94,-8.810282,-88.03588,10.97132,0,0,0,0,0,0,0,0.7882911,-2.314493,13.15179,0,0,0,Ejercicio2
4.95,-8.733291,-88.02377,11.18863,0,0,0,0,0,0,0,2.021067,-2.94444,24.94736,0,0,0,Ejercicio2
4.96,-8.398749,-88.06515,11.38408,0,0,0,0,0,0,0,24.47784,-3.308759,15.898,0,0,0,Ejercicio2
4.97,-7.991605,-88.02907,11.75288,0,0,0,0,0,0,0,33.6261,1.941414,40.13484,0,0,0,Ejercicio2
4.98,-7.597068,-88.0056,11.90162,0,0,0,0,0,0,0,32.24951,3.539754,17.02019,0,0,0,Ejercicio2
4.99,-7.13343,-87.89431,12.17131,0,0,0,0,0,0,0,32.75348,7.967262,8.919328,0,0,0,Ejercicio2
5.0,-6.674028,-87.82642,12.38115,0,0,0,0,0,0,0,33.00744,9.461092,4.613661,0,0,0,Ejercicio2
5.01,-6.226214,-87.65515,12.33369,0,0,0,0,0,0,0,28.28321,5.385733,-12.8855,0,0,0,Ejercicio2
5.02,-5.844963,-87.5815,12.22024,0,0,0,0,0,0,0,32.26339,2.490957,-12.34265,0,0,0,Ejercicio2
5.03,-5.145728,-87.54152,11.98187,0,0,0,0,0,0,0,44.50226,1.791314,-10.98904,0,0,0,Ejercicio2
5.04,-4.248368,-87.5214,11.84808,0,0,0,0,0,0,0,35.86607,0.1548855,-1.794157,0,0,0,Ejercicio2
5.05,-3.733519,-87.5214,11.83496,0,0,0,0,0,0,0,29.73322,0.001768746,-0.7186275,0,0,0,Ejercicio2
5.06,-3.410554,-87.53147,11.88099,0,0,0,0,0,0,0,13.43027,-0.8966642,4.467646,0,0,0,Ejercicio2
5.07,-3.40939,-87.54152,11.93438,0,0,0,0,0,0,0,0.4478407,-0.472638,2.505103,0,0,0,Ejercicio2
5.08,-3.472522,-87.55155,11.98919,0,0,0,0,0,0,0,-15.11833,-0.4774115,2.881754,0,0,0,Ejercicio2
5.09,-3.47015,-87.57154,12.09599,0,0,0,0,0,0,0,-0.10528,-0.5709572,3.060967,0,0,0,Ejercicio2
5.1,-3.467778,-87.59145,12.2028,0,0,0,0,0,0,0,0.1108135,-0.9364185,5.036708,0,0,0,Ejercicio2
5.11,-3.467778,-87.59145,12.2028,0,0,0,0,0,0,0,0.001741751,-0.0147185,0.0791663,0,0,0,Ejercicio2
5.12,-3.466592,-87.60136,12.25621,0,0,0,0,0,0,0,0.002374835,-0.01983666,0.1069374,0,0,0,Ejercicio2
5.13,-3.466592,-87.60136,12.25621,0,0,0,0,0,0,0,3.732846e-05,-0.00031179,0.001680827,0,0,0,Ejercicio2
5.14,-3.466592,-87.60136,12.25621,0,0,0,0,0,0,0,1.63485e-07,-1.365526e-06,7.361406e-06,0,0,0,Ejercicio2
5.15,-3.530777,-87.60136,12.25765,0,0,0,0,0,0,0,-2.982149,-1.559389e-08,0.06745568,0,0,0,Ejercicio2
5.16,-3.530777,-87.60136,12.25765,0,0,0,0,0,0,0,-0.03405524,0.0,0.0007703225,0,0,0,Ejercicio2
5.17,-3.530777,-87.60136,12.25765,0,0,0,0,0,0,0,-0.0005352756,0.0,1.210782e-05,0,0,0,Ejercicio2
5.18,-3.530777,-87.60136,12.25765,0,0,0,0,0,0,0,-2.34431e-06,0.0,5.302782e-08,0,0,0,Ejercicio2
5.19,-3.531985,-87.59145,12.20424,0,0,0,0,0,0,0,-0.03124893,0.2568474,-1.381484,0,0,0,Ejercicio2
5.2,-3.531985,-87.59145,12.20424,0,0,0,0,0,0,0,-0.0001883698,0.001548288,-0.008327653,0,0,0,Ejercicio2
5.21,-3.596192,-87.59145,12.2057,0,0,0,0,0,0,0,-0.3149913,9.333154e-06,0.007204404,0,0,0,Ejercicio2
5.22,-3.596192,-87.59145,12.2057,0,0,0,0,0,0,0,-0.002613449,7.74362e-08,5.977418e-05,0,0,0,Ejercicio2
5.23,-3.660398,-87.59145,12.20719,0,0,0,0,0,0,0,-0.4612754,1.217132e-09,0.0108135,0,0,0,Ejercicio2
5.24,-3.660398,-87.59145,12.20719,0,0,0,0,0,0,0,-0.00278059,0.0,6.518434e-05,0,0,0,Ejercicio2
5.25,-3.660398,-87.59145,12.20719,0,0,0,0,0,0,0,-2.307026e-05,0.0,5.408276e-07,0,0,0,Ejercicio2
5.26,-3.724603,-87.59145,12.20871,0,0,0,0,0,0,0,-0.4239278,0.0,0.0101124,0,0,0,Ejercicio2
5.27,-3.724603,-87.59145,12.20871,0,0,0,0,0,0,0,-0.00666324,0.0,0.0001589453,0,0,0,Ejercicio2
5.28,-3.724603,-87.59145,12.20871,0,0,0,0,0,0,0,-2.120236e-05,0.0,5.057623e-07,0,0,0,Ejercicio2
5.29,-3.724603,-87.59145,12.20871,0,0,0,0,0,0,0,-4.586873e-07,0.0,1.094155e-08,0,0,0,Ejercicio2
5.3,-3.724603,-87.59145,12.20871,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
5.31,-3.724603,-87.59145,12.20871,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
5.32,-3.724603,-87.59145,12.20871,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
5.33,-3.724603,-87.59145,12.20871,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
5.34,-3.724603,-87.59145,12.20871,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
5.35,-3.724603,-87.59145,12.20871,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
5.36,-3.724603,-87.59145,12.20871,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
5.37,-3.724603,-87.59145,12.20871,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
5.38,-3.724603,-87.59145,12.20871,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
5.39,-3.724603,-87.59145,12.20871,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
5.4,-3.724603,-87.59145,12.20871,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
5.41,-3.660398,-87.59145,12.20719,0,0,0,0,0,0,0,0.4489384,0.0,-0.0105243,0,0,0,Ejercicio2
5.42,-3.659146,-87.60136,12.2606,0,0,0,0,0,0,0,0.007367169,-0.03688973,0.1987997,0,0,0,Ejercicio2
5.43,-3.659146,-87.60136,12.2606,0,0,0,0,0,0,0,8.413084e-05,-0.0004212696,0.002270232,0,0,0,Ejercicio2
5.44,-3.593732,-87.61126,12.31253,0,0,0,0,0,0,0,1.458888,-2.329688,12.56055,0,0,0,Ejercicio2
5.45,-3.52836,-87.62114,12.36448,0,0,0,0,0,0,0,2.376682,-1.355776,7.292144,0,0,0,Ejercicio2
5.46,-3.464219,-87.62114,12.36305,0,0,0,0,0,0,0,4.376347,-0.06912633,0.2773472,0,0,0,Ejercicio2
5.47,-3.333649,-87.64082,12.4671,0,0,0,0,0,0,0,8.686141,-1.35462,7.187339,0,0,0,Ejercicio2
5.48,-3.26955,-87.64082,12.46575,0,0,0,0,0,0,0,1.714344,-0.05058833,0.2393891,0,0,0,Ejercicio2
5.49,-3.205451,-87.64082,12.46442,0,0,0,0,0,0,0,2.223171,-0.0003049488,-0.04405494,0,0,0,Ejercicio2
5.5,-3.205451,-87.64082,12.46442,0,0,0,0,0,0,0,0.03494351,-4.793144e-06,-0.0006924495,0,0,0,Ejercicio2
5.51,-3.205451,-87.64082,12.46442,0,0,0,0,0,0,0,0.0007559602,-1.036938e-07,-1.49803e-05,0,0,0,Ejercicio2
