tr_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,Hpred0
0.023,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.024,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.025,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.026000000000000002,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.027,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.028,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.029,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.03,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.031,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.032,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.033,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.034,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.035,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.036000000000000004,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.037,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.038,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.039,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.04,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.041,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.042,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.043000000000000003,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.044,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.045,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.046,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.047,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.048,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.049,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.05,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.051000000000000004,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.052000000000000005,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.053,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.054,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.055,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.056,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.057,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.058,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.059000000000000004,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.06,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.061,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.062,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.063,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.064,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.065,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.066,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.067,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.068,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.069,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.07,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.07100000000000001,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.07200000000000001,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.073,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.074,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.075,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.076,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.077,0.01018249,-0.08815764000000001,0.004567818,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.078,0.01018295,-0.08821156000000001,0.004560517,0,0,0,0,0,0,0,8.202531000000001e-05,-0.009757978,-0.001319351,0,0,0,-0.00019110145191119694
0.079,0.01018295,-0.08821156000000001,0.004560517,0,0,0,0,0,0,0,1.289263e-06,-0.0001533746,-2.073738e-05,0,0,0,-0.00018736883760193506
0.08,0.01018295,-0.08821156000000001,0.004560517,0,0,0,0,0,0,0,2.789163e-08,-3.318073e-06,-4.48628e-07,0,0,0,-0.0001879083473537404
0.081,0.01018295,-0.08821156000000001,0.004560517,0,0,0,0,0,0,0,2.314139e-10,-2.75297e-08,-3.72222e-09,0,0,0,-0.0001879083473537404
0.082,0.01018295,-0.08821156000000001,0.004560517,0,0,0,0,0,0,0,2.642677e-12,-3.143808e-10,-4.2506620000000004e-11,0,0,0,-0.0001881227192141365
0.083,0.01018295,-0.08821156000000001,0.004560517,0,0,0,0,0,0,0,5.71711e-14,-6.801247e-12,-9.19579e-13,0,0,0,-0.0001881227192141365
0.084,0.01018295,-0.08821156000000001,0.004560517,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.085,0.01018295,-0.08821156000000001,0.004560517,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0001881227192141365
0.08600000000000001,0.010186220000000001,-0.08819852,0.0045078670000000005,0,0,0,0,0,0,0,0.0005566003000000001,0.002218465,-0.00895274,0,0,0,-0.00017684799361379375
0.08700000000000001,0.010189489999999999,-0.08818546000000001,0.004455222,0,0,0,0,0,0,0,0.0007540648,0.003010763,-0.01212889,0,0,0,-0.00017254815494967407
0.088,0.01019277,-0.08817238000000001,0.004402583,0,0,0,0,0,0,0,0.00044272470000000005,0.001770758,-0.007121086,0,0,0,-0.00016962914140266274
0.089,0.01019604,-0.08815927999999999,0.004349948,0,0,0,0,0,0,0,0.00015741800000000002,0.0006307192,-0.002532018,0,0,0,-0.00016484022163553192
0.09,0.01019604,-0.08815927999999999,0.004349948,0,0,0,0,0,0,0,1.797665e-06,7.202622e-06,-2.8914880000000002e-05,0,0,0,-0.00016093058656470758
0.091,0.01019649,-0.0882132,0.004342669,0,0,0,0,0,0,0,0.0001064374,-0.012699730000000001,-0.001712011,0,0,0,-0.00016191696941197177
0.092,0.01019649,-0.0882132,0.004342669,0,0,0,0,0,0,0,1.7877839999999998e-07,-2.1331200000000003e-05,-2.875593e-06,0,0,0,-0.00016013570506115827
0.093,0.01019694,-0.08826712,0.004335412,0,0,0,0,0,0,0,3.246692e-06,-0.0003886199,-5.222201e-05,0,0,0,-0.00016114579791923832
0.094,0.01019694,-0.08826712,0.004335412,0,0,0,0,0,0,0,7.023822e-08,-8.40732e-06,-1.1297589999999999e-06,0,0,0,-0.00016033090105716628
0.095,0.010200210000000001,-0.08825401,0.004282784,0,0,0,0,0,0,0,4.084906e-05,0.00016385369999999999,-0.0006570441,0,0,0,-0.00016407592598758003
0.096,0.01020349,-0.08824086,0.00423016,0,0,0,0,0,0,0,0.0005591115,0.0022479640000000003,-0.008993131,0,0,0,-0.00014549900817637282
0.097,0.010136,-0.08824086,0.004225978,0,0,0,0,0,0,0,-0.002266849,1.355083e-05,-0.0001944156,0,0,0,-0.00014676875982054635
0.098,0.010136,-0.08824086,0.004225978,0,0,0,0,0,0,0,-3.563002e-05,2.129902e-07,-3.0557980000000004e-06,0,0,0,-0.00014227720930952775
0.099,0.010136,-0.08824086,0.004225978,0,0,0,0,0,0,0,-7.708123e-07,4.607785e-09,-6.610848e-08,0,0,0,-0.00014227720930952775
0.1,0.010136,-0.08824086,0.004225978,0,0,0,0,0,0,0,-6.3953480000000004e-09,3.823031e-11,-5.484951e-10,0,0,0,-0.00014227720930952775
0.101,0.01013925,-0.0882277,0.004173359,0,0,0,0,0,0,0,0.000154816,0.000627686,-0.002506813,0,0,0,-0.00014708970558420314
0.10200000000000001,0.010152240000000002,-0.08817483,0.003962935,0,0,0,0,0,0,0,0.001338819,0.005465729,-0.02167841,0,0,0,-0.00012457503200702751
0.10300000000000001,0.01008787,-0.08816155,0.00390618,0,0,0,0,0,0,0,-0.004153937,0.0012504200000000001,-0.0052245270000000005,0,0,0,-0.0001057349751545783
0.10400000000000001,0.0100911,-0.08814825999999999,0.003853592,0,0,0,0,0,0,0,0.000773536,0.003300931,-0.01304933,0,0,0,-0.00010173455390894615
0.105,0.0100911,-0.08814825999999999,0.003853592,0,0,0,0,0,0,0,8.833546e-06,3.769563e-05,-0.0001490194,0,0,0,-0.0001044598581443218
0.106,0.0100911,-0.08814825999999999,0.003853592,0,0,0,0,0,0,0,5.324903e-08,2.27231e-07,-8.982961e-07,0,0,0,-9.903030259880688e-05
0.107,0.0100911,-0.08814825999999999,0.003853592,0,0,0,0,0,0,0,4.4180170000000004e-10,1.885312e-09,-7.453069e-09,0,0,0,-9.903030259880688e-05
0.108,0.0100911,-0.08814825999999999,0.003853592,0,0,0,0,0,0,0,3.7929580000000005e-12,1.564224e-11,-6.182952e-11,0,0,0,-9.903030259880688e-05
0.109,0.01009433,-0.08813495,0.003801009,0,0,0,0,0,0,0,0.0004017423,0.001659638,-0.006548857,0,0,0,-0.00010173455390894615
0.11,0.010098000000000001,-0.08817554,0.003741195,0,0,0,0,0,0,0,0.0004094948,0.001150074,-0.006675231,0,0,0,-7.65336386336762e-05
0.111,0.01010489,-0.08820273000000001,0.003628843,0,0,0,0,0,0,0,0.0006588001,-0.0009486567,-0.010739190000000001,0,0,0,-7.411846811358062e-05
0.112,0.01010855,-0.08824326,0.00356909,0,0,0,0,0,0,0,8.220363e-05,-0.003483172,-0.001340013,0,0,0,-7.680812002059738e-05
0.113,0.01010899,-0.0882972,0.00356192,0,0,0,0,0,0,0,7.097315e-06,-0.0007679148,-0.0001156943,0,0,0,-7.684377234895627e-05
0.114,0.01010899,-0.0882972,0.00356192,0,0,0,0,0,0,0,8.104918e-08,-8.769354e-06,-1.321194e-06,0,0,0,-7.361501546314084e-05
0.115,0.010109429999999999,-0.08835113,0.0035547730000000002,0,0,0,0,0,0,0,5.828578e-06,-0.0007180789,-9.501244000000001e-05,0,0,0,-6.476427345405379e-05
0.116,0.010109429999999999,-0.08835113,0.0035547730000000002,0,0,0,0,0,0,0,1.854647e-08,-2.28492e-06,-3.0232860000000004e-07,0,0,0,-6.153551656823835e-05
0.117,0.010109429999999999,-0.08835113,0.0035547730000000002,0,0,0,0,0,0,0,8.122525e-11,-1.000711e-08,-1.3240640000000001e-09,0,0,0,-6.153551656823835e-05
0.11800000000000001,0.010109429999999999,-0.08835113,0.0035547730000000002,0,0,0,0,0,0,0,9.275677000000001e-13,-1.142782e-10,-1.5120410000000003e-11,0,0,0,-6.174988842863442e-05
0.11900000000000001,0.010109429999999999,-0.08835113,0.0035547730000000002,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-6.174988842863442e-05
0.12,0.010109429999999999,-0.08835113,0.0035547730000000002,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-6.174988842863442e-05
0.121,0.01004167,-0.08835113,0.00355063,0,0,0,0,0,0,0,-0.008827471,0.0,-0.0005378814,0,0,0,-6.498370312204714e-05
0.122,0.01004167,-0.08835113,0.00355063,0,0,0,0,0,0,0,-0.000100807,0.0,-6.142443e-06,0,0,0,-6.123234087192864e-05
0.123,0.01004167,-0.08835113,0.00355063,0,0,0,0,0,0,0,-6.076696000000001e-07,0.0,-3.702693e-08,0,0,0,-6.123234087192864e-05
0.124,0.01004167,-0.08835113,0.00355063,0,0,0,0,0,0,0,-9.551268e-09,0.0,-5.819843e-10,0,0,0,-6.123234087192864e-05
0.125,0.009977081,-0.08833771,0.003493956,0,0,0,0,0,0,0,-0.002131142,0.0008817959,-0.003591731,0,0,0,-6.0535543357619344e-05
0.126,0.009918768,-0.08829732,0.0033322210000000002,0,0,0,0,0,0,0,-0.01466437,0.004703912,-0.01925911,0,0,0,-3.492621358087017e-05
0.127,0.009857184,-0.08827028,0.003223083,0,0,0,0,0,0,0,-0.001048306,0.003255128,-0.01273676,0,0,0,-3.2429496288675775e-05
0.128,0.009789284,-0.08827028,0.003219044,0,0,0,0,0,0,0,-0.001251728,3.7172579999999996e-05,-0.00021893660000000002,0,0,0,-3.2429496288675775e-05
0.129,0.009724472999999999,-0.08825673,0.003162502,0,0,0,0,0,0,0,-0.0001200898,0.0003372076,-0.001317745,0,0,0,-3.025319514645251e-05
0.13,0.009662688,-0.08822956000000001,0.003053469,0,0,0,0,0,0,0,4.458561e-06,1.975849e-05,-7.627763e-05,0,0,0,-1.1597782717853155e-05
0.131,0.009665758,-0.08821595000000002,0.003000954,0,0,0,0,0,0,0,0.00029501,0.001309449,-0.005046641,0,0,0,-1.2053269863811009e-05
0.132,0.009665758,-0.08821595000000002,0.003000954,0,0,0,0,0,0,0,4.636927e-06,2.058175e-05,-7.932243e-05,0,0,0,-1.2610692990279877e-05
0.133,0.009665758,-0.08821595000000002,0.003000954,0,0,0,0,0,0,0,2.795161e-08,1.240677e-07,-4.781593e-07,0,0,0,-8.308514249185878e-06
0.134,0.009665758,-0.08821595000000002,0.003000954,0,0,0,0,0,0,0,4.393397e-10,1.95008e-09,-7.515643e-09,0,0,0,-8.308514249185878e-06
0.135,0.009665758,-0.08821595000000002,0.003000954,0,0,0,0,0,0,0,3.645155e-12,1.617961e-11,-6.235651000000001e-11,0,0,0,-8.308514249185878e-06
0.136,0.009603862,-0.08818865,0.002891977,0,0,0,0,0,0,0,-0.0024746720000000002,0.003394247,-0.01322559,0,0,0,-1.3409894007919592e-05
0.137,0.009479392000000001,-0.08807987,0.002681307,0,0,0,0,0,0,0,-0.004269845,0.003578909,-0.013177030000000001,0,0,0,5.2265103394854265e-05
0.138,0.009349062,-0.08805232,0.002568608,0,0,0,0,0,0,0,-0.003110908,0.003088444,-0.01195288,0,0,0,5.2265103394854265e-05
0.139,0.009215636,-0.08803851,0.002508501,0,0,0,0,0,0,0,-0.01019878,0.00038060119999999996,-0.002016355,0,0,0,5.31197106597036e-05
0.14,0.009218553,-0.08802469,0.0024560330000000003,0,0,0,0,0,0,0,-0.0003624242,0.0006910232,-0.002647858,0,0,0,5.31197106597036e-05
0.14100000000000001,0.009158621,-0.08792914,0.002302054,0,0,0,0,0,0,0,-0.0030525829999999998,0.003038232,-0.001941767,0,0,0,9.285832865946916e-05
0.14200000000000002,0.009090342,-0.08792914,0.0022983020000000003,0,0,0,0,0,0,0,-0.0017632470000000001,3.469569e-05,-0.0001167785,0,0,0,9.285832865946916e-05
0.14300000000000002,0.008956606,-0.08791522,0.002238432,0,0,0,0,0,0,0,-0.009143807,7.391331e-05,-0.0007715514999999999,0,0,0,9.285832865946916e-05
0.14400000000000002,0.008893912,-0.08788733000000001,0.002129877,0,0,0,0,0,0,0,-0.0060823890000000005,0.0007391533,-0.003108227,0,0,0,0.0001119675266365275
0.145,0.008896718,-0.08787335,0.002077443,0,0,0,0,0,0,0,5.7640120000000005e-05,0.0004747778,-0.001781445,0,0,0,0.0001116393508497463
0.146,0.008896718,-0.08787335,0.002077443,0,0,0,0,0,0,0,1.246974e-06,1.0271239999999999e-05,-3.853939e-05,0,0,0,0.0001158518768988686
0.147,0.008896718,-0.08787335,0.002077443,0,0,0,0,0,0,0,1.424006e-08,1.1729440000000001e-07,-4.401082e-07,0,0,0,0.00011706890639526121
0.148,0.008896718,-0.08787335,0.002077443,0,0,0,0,0,0,0,1.626172e-10,1.339467e-09,-5.025902e-09,0,0,0,0.00011706890639526121
0.149,0.008899523000000001,-0.08785935,0.0020250140000000003,0,0,0,0,0,0,0,0.00047910819999999997,0.002393005,-0.008954149,0,0,0,0.00012968786456921463
0.15,0.008899523000000001,-0.08785935,0.0020250140000000003,0,0,0,0,0,0,0,3.975111e-06,1.985451e-05,-7.429164e-05,0,0,0,0.0001291028474106866
0.151,0.008899523000000001,-0.08785935,0.0020250140000000003,0,0,0,0,0,0,0,4.539455e-08,2.267325e-07,-8.483880000000001e-07,0,0,0,0.00013239211587935386
0.152,0.008899523000000001,-0.08785935,0.0020250140000000003,0,0,0,0,0,0,0,7.135055e-10,3.5637509999999997e-09,-1.333485e-08,0,0,0,0.00013239211587935386
0.153,0.008899523000000001,-0.08785935,0.0020250140000000003,0,0,0,0,0,0,0,8.148015999999999e-12,4.069695e-11,-1.5227989999999998e-10,0,0,0,0.00013239211587935386
0.154,0.008899523000000001,-0.08785935,0.0020250140000000003,0,0,0,0,0,0,0,1.2806939999999999e-13,6.396692e-13,-2.393515e-12,0,0,0,0.00013239211587935386
0.155,0.008899523000000001,-0.08785935,0.0020250140000000003,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.00013239211587935386
0.156,0.008899523000000001,-0.08785935,0.0020250140000000003,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.00013239211587935386
0.157,0.008899523000000001,-0.08785935,0.0020250140000000003,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.00013239211587935386
0.158,0.008899523000000001,-0.08785935,0.0020250140000000003,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.00013239211587935386
0.159,0.008899523000000001,-0.08785935,0.0020250140000000003,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.00013239211587935386
0.16,0.008899523000000001,-0.08785935,0.0020250140000000003,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.00013239211587935386
0.161,0.008899523000000001,-0.08785935,0.0020250140000000003,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.00013239211587935386
0.162,0.008899523000000001,-0.08785935,0.0020250140000000003,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.00013239211587935386
0.163,0.008902328000000001,-0.08784533,0.001972591,0,0,0,0,0,0,0,0.0004708967,0.002355839,-0.008800684000000001,0,0,0,0.00012968786456921463
0.164,0.008839478,-0.08781722,0.001864113,0,0,0,0,0,0,0,-0.0007077591,0.0010023010000000001,-0.0037802720000000003,0,0,0,0.00013125286043480457
0.165,0.008773781,-0.08780313,0.0018080840000000002,0,0,0,0,0,0,0,-0.004361805999999999,0.00020711280000000002,-0.001001895,0,0,0,0.00013125286043480457
0.166,0.008636814,-0.08780313,0.001800925,0,0,0,0,0,0,0,-0.01031119,1.718393e-06,-0.0005411182,0,0,0,0.00013312042550012558
0.167,0.008639531,-0.08778902,0.0017485200000000002,0,0,0,0,0,0,0,-0.00025460090000000004,7.188286e-05,-0.0002807319,0,0,0,0.00013125286043480457
0.168,0.008571024,-0.08778902,0.0017449820000000002,0,0,0,0,0,0,0,-0.0003596809,4.333133e-07,-2.0116490000000002e-05,0,0,0,0.00013645910892281948
0.169,0.008571024,-0.08778902,0.0017449820000000002,0,0,0,0,0,0,0,-2.984235e-06,3.5951550000000003e-09,-1.669044e-07,0,0,0,0.00013687178775024408
0.17,0.00857335,-0.08772097,0.0016997770000000002,0,0,0,0,0,0,0,0.00013770950000000003,0.008521152,-0.002677171,0,0,0,0.00014640391060614425
0.171,0.008576045000000001,-0.08770681999999999,0.001647383,0,0,0,0,0,0,0,0.00032893909999999997,0.0018399129999999999,-0.0063939769999999995,0,0,0,0.00017836124039063682
0.17200000000000001,0.008576045000000001,-0.08770681999999999,0.001647383,0,0,0,0,0,0,0,3.756386e-06,2.1011240000000002e-05,-7.301728e-05,0,0,0,0.00017777622323210878
0.17300000000000001,0.00857874,-0.08769264,0.001594994,0,0,0,0,0,0,0,1.951248e-05,0.0001027013,-0.0003792868,0,0,0,0.0001904562338700874
0.17400000000000002,0.00857874,-0.08769264,0.001594994,0,0,0,0,0,0,0,3.0669440000000003e-07,1.6142450000000001e-06,-5.9615780000000005e-06,0,0,0,0.000195727949895548
0.17500000000000002,0.008581435000000002,-0.08767845,0.001542611,0,0,0,0,0,0,0,1.334905e-05,7.036083e-05,-0.0002594811,0,0,0,0.0001904562338700874
0.176,0.008581435000000002,-0.08767845,0.001542611,0,0,0,0,0,0,0,8.046871e-08,4.241384e-07,-1.564164e-06,0,0,0,0.00019588578941560228
0.177,0.008584129000000001,-0.08766424,0.001490234,0,0,0,0,0,0,0,0.000444097,0.0023445490000000005,-0.008632432,0,0,0,0.00020701740497241163
0.178,0.008523534,-0.08762147,0.0013296190000000002,0,0,0,0,0,0,0,-0.009135859,0.001527129,-0.0060765969999999996,0,0,0,0.00020450258920403454
