tr_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,Hpred0
0.033,0.01299225,-0.08788739,0.0066665150000000005,0,0,0,0,0,0,0,0.0009703249,0.002810972,-0.01207531,0,0,0,-0.00047075866105782664
0.034,0.01299286,-0.08794126000000001,0.0066589380000000005,0,0,0,0,0,0,0,5.8821400000000006e-05,-0.004824015,-0.0007320094000000001,0,0,0,-0.00047106879477310675
0.035,0.0129971,-0.08792896,0.006606182,0,0,0,0,0,0,0,0.0005727719,0.001555721,-0.007127923,0,0,0,-0.0004584424487423791
0.036000000000000004,0.0129971,-0.08792896,0.006606182,0,0,0,0,0,0,0,4.325511e-06,1.2220840000000001e-05,-5.3829299999999996e-05,0,0,0,-0.0004590274659009072
0.037,0.013001340000000002,-0.08791663,0.006553429,0,0,0,0,0,0,0,0.0005302497,0.001543102,-0.0065987500000000004,0,0,0,-0.0004533045540363796
0.038,0.01300194,-0.08797052,0.006545875,0,0,0,0,0,0,0,5.675756e-05,-0.004831764,-0.0007063257,0,0,0,-0.00045361468775165963
0.039,0.01293541,-0.08797052,0.006540542000000001,0,0,0,0,0,0,0,-0.008943528000000001,-7.594500999999999e-05,-0.0007261389000000001,0,0,0,-0.00045361974555925685
0.04,0.01286947,-0.0880244,0.006527703,0,0,0,0,0,0,0,-0.009269582,-0.0068810979999999996,-0.001703884,0,0,0,-0.00045361974555925685
0.041,0.01273638,-0.0880244,0.006517174,0,0,0,0,0,0,0,-0.013884510000000001,-0.0001081562,-0.001107916,0,0,0,-0.00045361974555925685
0.042,0.01253732,-0.08807829,0.006494073,0,0,0,0,0,0,0,-0.01335092,-0.0007152030000000001,-0.0011343190000000002,0,0,0,-0.0004528473532489273
0.043000000000000003,0.01240421,-0.08807829,0.006483817,0,0,0,0,0,0,0,-0.006833518,-1.124146e-05,-0.0005252436000000001,0,0,0,-0.0004528473532489273
0.044,0.01233822,-0.08813217000000001,0.006471239,0,0,0,0,0,0,0,-0.00043025580000000005,-0.007139993,-0.001029635,0,0,0,-0.0004457351117750797
0.045,0.01233822,-0.08813217000000001,0.006471239,0,0,0,0,0,0,0,-5.128518e-06,-0.0002666891,-3.762435e-05,0,0,0,-0.00044430952267522834
0.046,0.012408820000000001,-0.08811983,0.006423563,0,0,0,0,0,0,0,0.0059627230000000005,2.255088e-05,0.00035490909999999997,0,0,0,-0.00044358768163992176
0.047,0.01241287,-0.08810746,0.006370806,0,0,0,0,0,0,0,0.00023301,0.0003188415,-0.001349078,0,0,0,-0.00041517155150935006
0.048,0.01242095,-0.08808266000000001,0.006265306,0,0,0,0,0,0,0,0.0002945261,0.000903392,-0.003835946,0,0,0,-0.00041517155150935006
