tr_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,Hpred0,Etiqueta
0.466,-0.01045903,-0.08674142,0.002324638,0,0,0,0,0,0,0,-0.00834032,-4.304833e-06,0.0005539027,0,0,0,9.20788879617879e-05,Ejercicio 1
0.467,-0.01079986,-0.08668755,0.002354144,0,0,0,0,0,0,0,-0.02221808,0.003508774,0.001946966,0,0,0,9.101840001535648e-05,Ejercicio 1
0.468,-0.01107236,-0.08663369,0.002379804,0,0,0,0,0,0,0,-0.02472359,0.006845232,0.002630123,0,0,0,9.101840001535648e-05,Ejercicio 1
0.469,-0.0114818,-0.08663369,0.002407626,0,0,0,0,0,0,0,-0.02873442,5.679418e-05,0.001996316,0,0,0,9.101840001535648e-05,Ejercicio 1
0.47,-0.0121634899999999,-0.08657983,0.002463933,0,0,0,0,0,0,0,-0.03593988,0.0003750135,0.0026891799999999,0,0,0,5.83439455512008e-05,Ejercicio 1
0.471,-0.01270913,-0.08657983,0.002504843,0,0,0,0,0,0,0,-0.03580203,3.111447e-06,0.002744046,0,0,0,5.884242780606976e-05,Ejercicio 1
0.472,-0.0131864399999999,-0.08657983,0.002542112,0,0,0,0,0,0,0,-0.03442378,3.553179e-08,0.002737674,0,0,0,5.884242780606976e-05,Ejercicio 1
0.473,-0.01359548,-0.08657983,0.00257515,0,0,0,0,0,0,0,-0.02265098,2.141873e-10,0.001857646,0,0,0,5.884242780606976e-05,Ejercicio 1
0.474,-0.01386877,-0.08663369,0.002590052,0,0,0,0,0,0,0,-0.01234882,-0.001916402,0.0007582814,0,0,0,5.940443349763222e-05,Ejercicio 1
0.475,-0.01420954,-0.08663369,0.002618916,0,0,0,0,0,0,0,-0.0200631,-2.1884730000000003e-05,0.001717041,0,0,0,5.940443349763222e-05,Ejercicio 1
0.476,-0.01448278,-0.08668755,0.002634852,0,0,0,0,0,0,0,-0.02330177,-0.001417444,0.001833663,0,0,0,5.940443349763222e-05,Ejercicio 1
0.477,-0.01475533,-0.08668755,0.002658898,0,0,0,0,0,0,0,-0.01322482,-1.176038e-05,0.001176031,0,0,0,5.940443349763222e-05,Ejercicio 1
0.478,-0.01495972,-0.08668755,0.002677226,0,0,0,0,0,0,0,-0.0207491,-9.757467e-08,0.001873563,0,0,0,5.940443349763222e-05,Ejercicio 1
0.479,-0.01509596,-0.08668755,0.002689585,0,0,0,0,0,0,0,-0.01332041,-5.881847000000001e-10,0.001213835,0,0,0,5.922083627164997e-05,Ejercicio 1
0.48,-0.01530031,-0.08668755,0.002708333,0,0,0,0,0,0,0,-0.01460583,-6.716891e-12,0.001349139,0,0,0,4.919330461031015e-05,Ejercicio 1
0.481,-0.0156359,-0.08670154,0.002792418,0,0,0,0,0,0,0,-0.0170025,-5.035795e-05,0.001795942,0,0,0,4.938260662506478e-05,Ejercicio 1
0.482,-0.01597625,-0.08670154,0.002824915,0,0,0,0,0,0,0,-0.02278728,-3.035601e-07,0.002200542,0,0,0,4.938260662506478e-05,Ejercicio 1
0.483,-0.01618043,-0.08670154,0.002844749,0,0,0,0,0,0,0,-0.01705536,-3.466565e-09,0.00166741,0,0,0,4.836308964442573e-05,Ejercicio 1
0.484,-0.01638976,-0.08668755,0.002812581,0,0,0,0,0,0,0,-0.01215193,0.0020884,-0.006673548,0,0,0,4.727496719528113e-05,Ejercicio 1
0.485,-0.01645782,-0.08668755,0.002819334,0,0,0,0,0,0,0,-0.0046843019999999,5.6674090000000006e-05,0.0002519717,0,0,0,4.832211867863335e-05,Ejercicio 1
0.486,-0.01645782,-0.08668755,0.002819334,0,0,0,0,0,0,0,-2.823719e-05,3.416341e-07,1.518897e-06,0,0,0,5.043049929608567e-05,Ejercicio 1
0.487,-0.01645782,-0.08668755,0.002819334,0,0,0,0,0,0,0,-3.224602000000001e-07,3.901358e-09,1.7345350000000003e-08,0,0,0,5.051190142784192e-05,Ejercicio 1
0.488,-0.01645263,-0.08670154,0.002871586,0,0,0,0,0,0,0,0.0007396495,-0.001988588,0.007439319,0,0,0,5.069180635042369e-05,Ejercicio 1
0.489,-0.01645263,-0.08670154,0.002871586,0,0,0,0,0,0,0,3.802554e-05,-0.0001022336,0.0003824563999999,0,0,0,4.858855291833586e-05,Ejercicio 1
0.49,-0.01637423,-0.08672943,0.00296936,0,0,0,0,0,0,0,0.001961866,-0.0007696996,0.002723121,0,0,0,-4.728943737984705e-06,Ejercicio 1
0.491,-0.01636388,-0.08675724,0.0030739079999999,0,0,0,0,0,0,0,0.0004546622,-0.001168113,0.004397052,0,0,0,-4.728943737984705e-06,Ejercicio 1
0.492,-0.01628636,-0.08683883,0.003164137,0,0,0,0,0,0,0,0.0006180875,-0.0106581,0.0043912319999999,0,0,0,-2.198492370394223e-05,Ejercicio 1
0.493,-0.01621844,-0.08683883,0.003157454,0,0,0,0,0,0,0,0.0003525057,-8.842915e-05,2.329065e-06,0,0,0,-2.0752051840424616e-05,Ejercicio 1
0.494,-0.0162133,-0.08685265,0.003209752,0,0,0,0,0,0,0,8.094012e-06,-1.979373e-05,7.414884e-05,0,0,0,-2.4834801920609943e-05,Ejercicio 1
0.495,-0.0162133,-0.08685265,0.003209752,0,0,0,0,0,0,0,4.879108e-08,-1.193175e-07,4.469727e-07,0,0,0,-2.468310432079219e-05,Ejercicio 1
0.496,-0.01614539,-0.08685265,0.003203099,0,0,0,0,0,0,0,0.0112772799999999,-9.89965e-10,-0.001102506,0,0,0,-2.502504453147272e-05,Ejercicio 1
0.497,-0.01614539,-0.08685265,0.003203099,0,0,0,0,0,0,0,0.0001287831,-1.120487e-11,-1.259029e-05,0,0,0,-2.4000576647930843e-05,Ejercicio 1
0.498,-0.01614539,-0.08685265,0.003203099,0,0,0,0,0,0,0,1.0685e-06,0.0,-1.044606e-07,0,0,0,-2.532714531027889e-05,Ejercicio 1
0.499,-0.01614539,-0.08685265,0.003203099,0,0,0,0,0,0,0,8.865230000000001e-09,0.0,-8.666989e-10,0,0,0,-2.5245110012354657e-05,Ejercicio 1
0.5,-0.01615051,-0.08683883,0.003150799,0,0,0,0,0,0,0,-1.862981e-05,5.042902e-05,-0.0001905601,0,0,0,-2.6008601012299247e-05,Ejercicio 1
0.501,-0.01601464,-0.08683883,0.003137573,0,0,0,0,0,0,0,0.01634837,4.184043e-07,-0.001586303,0,0,0,-2.3639830682254287e-05,Ejercicio 1
0.502,-0.01601464,-0.08683883,0.003137573,0,0,0,0,0,0,0,0.0002569615,6.576422e-09,-2.49333e-05,0,0,0,-2.168676122978776e-05,Ejercicio 1
0.503,-0.01588379,-0.08682497,0.003072156,0,0,0,0,0,0,0,0.01486701,0.003244578,-0.0137840799999999,0,0,0,-7.215566565544175e-06,Ejercicio 1
0.504,-0.01588882,-0.0868111,0.0030198589999999,0,0,0,0,0,0,0,-0.0005188991,0.00193962,-0.007323993,0,0,0,-9.16529987376632e-06,Ejercicio 1
0.505,-0.01582584,-0.08679721,0.002961046,0,0,0,0,0,0,0,-0.0008545587,0.003353352,-0.01264518,0,0,0,-9.16529987376632e-06,Ejercicio 1
0.506,-0.01584085,-0.0867554,0.0028041999999999,0,0,0,0,0,0,0,-0.00127528,0.003572475,-0.0133698599999999,0,0,0,4.727496719528113e-05,Ejercicio 1
0.507,-0.01586085,-0.08669936,0.002595151,0,0,0,0,0,0,0,-0.00141924,0.003989324,-0.01483211,0,0,0,5.650969752900754e-05,Ejercicio 1
0.508,-0.01587085,-0.08667121,0.00249066,0,0,0,0,0,0,0,-0.0002825179,0.0007967045,-0.002952475,0,0,0,5.650969752900754e-05,Ejercicio 1
0.509,-0.01573444,-0.08667121,0.002477664,0,0,0,0,0,0,0,0.01236373,4.802573e-06,-0.001190767,0,0,0,5.929114668647711e-05,Ejercicio 1
0.51,-0.01559802,-0.08667121,0.002464781,0,0,0,0,0,0,0,0.01749718,7.548618e-08,-0.001645524,0,0,0,5.929114668647711e-05,Ejercicio 1
0.511,-0.01552981,-0.08667121,0.002458381,0,0,0,0,0,0,0,0.004470671,1.633052e-09,-0.0004185243,0,0,0,5.9663850363284936e-05,Ejercicio 1
0.512,-0.0154615899999999,-0.08667121,0.002452009,0,0,0,0,0,0,0,0.005934818,9.844113e-12,-0.0005531215,0,0,0,5.9663850363284936e-05,Ejercicio 1
0.513,-0.0154615899999999,-0.08667121,0.002452009,0,0,0,0,0,0,0,9.328267e-05,0.0,-8.693889e-06,0,0,0,6.157480841587164e-05,Ejercicio 1
0.514,-0.0154615899999999,-0.08667121,0.002452009,0,0,0,0,0,0,0,5.623123e-07,0.0,-5.240717e-08,0,0,0,5.966435382792893e-05,Ejercicio 1
0.515,-0.0154615899999999,-0.08667121,0.002452009,0,0,0,0,0,0,0,3.389645e-09,0.0,-3.1591290000000004e-10,0,0,0,5.98221933479832e-05,Ejercicio 1
0.516,-0.0154615899999999,-0.08667121,0.002452009,0,0,0,0,0,0,0,3.8708720000000006e-11,0.0,-3.60763e-12,0,0,0,5.98221933479832e-05,Ejercicio 1
0.517,-0.0154615899999999,-0.08667121,0.002452009,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,5.98221933479832e-05,Ejercicio 1
0.518,-0.0154615899999999,-0.08667121,0.002452009,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,5.98221933479832e-05,Ejercicio 1
0.519,-0.0154615899999999,-0.08667121,0.002452009,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,5.98221933479832e-05,Ejercicio 1
0.52,-0.0154615899999999,-0.08667121,0.002452009,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,5.98221933479832e-05,Ejercicio 1
0.521,-0.01545672,-0.0866852999999999,0.002504263,0,0,0,0,0,0,0,4.643764e-05,-0.0001342023,0.0004982612,0,0,0,5.921550390950915e-05,Ejercicio 1
0.522,-0.01545672,-0.0866852999999999,0.002504263,0,0,0,0,0,0,0,5.303037e-07,-1.53255e-06,5.689991e-06,0,0,0,6.014495738773514e-05,Ejercicio 1
0.523,-0.01552492,-0.0866852999999999,0.002510633,0,0,0,0,0,0,0,-0.006231855,-9.238282e-09,0.0005834247,0,0,0,5.899004063559902e-05,Ejercicio 1
0.524,-0.01552492,-0.0866852999999999,0.002510633,0,0,0,0,0,0,0,-5.170505e-05,-7.664907000000001e-11,4.840613e-06,0,0,0,6.003793330661991e-05,Ejercicio 1
0.525,-0.01552003,-0.08669936,0.002562891,0,0,0,0,0,0,0,0.0001724341,-0.0004965605,0.001846587,0,0,0,6.0541570702146736e-05,Ejercicio 1
0.526,-0.01558819,-0.08669936,0.002569287,0,0,0,0,0,0,0,-0.004240232,-5.67057e-06,0.0004199775,0,0,0,5.861733695879119e-05,Ejercicio 1
0.527,-0.01565143,-0.0867134,0.002627971,0,0,0,0,0,0,0,-0.002029308,-0.0009131887,0.0036231279999999,0,0,0,5.861733695879119e-05,Ejercicio 1
0.528,-0.01571461,-0.08672742,0.002686684,0,0,0,0,0,0,0,-0.0008707733,-0.0001984346,0.0008295034999999,0,0,0,5.861733695879119e-05,Ejercicio 1
0.529,-0.01577277,-0.0867554,0.0027976999999999,0,0,0,0,0,0,0,-0.003867954,-0.001393812,0.005632208,0,0,0,4.938260662506478e-05,Ejercicio 1
0.53,-0.01569478,-0.08678329,0.002895795,0,0,0,0,0,0,0,0.00968468,-0.0006693733,0.001617414,0,0,0,-4.728943737984705e-06,Ejercicio 1
0.531,-0.01568486,-0.0868111,0.003000384,0,0,0,0,0,0,0,0.0003509091999999,-0.0004599364,0.001715049,0,0,0,-4.728943737984705e-06,Ejercicio 1
0.532,-0.01566997,-0.08685265,0.00315731,0,0,0,0,0,0,0,0.0009870757,-0.00274411,0.0103893,0,0,0,-2.198492370394223e-05,Ejercicio 1
0.533,-0.01565508,-0.08689401,0.003314287,0,0,0,0,0,0,0,0.001379807,-0.00382281,0.01454577,0,0,0,-2.6245263310935288e-05,Ejercicio 1
0.534,-0.01564515,-0.08692148,0.003418966,0,0,0,0,0,0,0,0.001265888,-0.003495555,0.01334498,0,0,0,-3.850947825923544e-05,Ejercicio 1
0.535,-0.01562528,-0.08697615,0.003628391,0,0,0,0,0,0,0,0.0003499071,-0.0009597676,0.003688718,0,0,0,-7.024981681233576e-05,Ejercicio 1
0.536,-0.01554271,-0.08701693,0.003779112,0,0,0,0,0,0,0,0.0025345719999999,-0.00213418,0.008078376,0,0,0,-9.507802841079788e-05,Ejercicio 1
0.537,-0.01544547,-0.08709792,0.004087161,0,0,0,0,0,0,0,0.003508029,-0.007158634,0.02785406,0,0,0,-0.0001294669748245,Ejercicio 1
0.538,-0.01535829,-0.08715147,0.004290558,0,0,0,0,0,0,0,0.00296141,-0.005597634,0.02191102,0,0,0,-0.000154694096254,Ejercicio 1
0.539,-0.01519486,-0.08728503,0.004585158,0,0,0,0,0,0,0,0.006730564,-0.01461329,0.02037132,0,0,0,-0.000183756052164,Ejercicio 1
0.54,-0.01504087,-0.0873377299999999,0.0047827,0,0,0,0,0,0,0,0.01127724,-0.003886843,0.01420414,0,0,0,-0.0002111979004193,Ejercicio 1
0.541,-0.01487284,-0.08742913,0.005138086,0,0,0,0,0,0,0,0.003462457,-0.00198371,0.007779086,0,0,0,-0.0002778081220147,Ejercicio 1
0.542,-0.01464314,-0.08750663,0.005435277,0,0,0,0,0,0,0,0.01635008,-0.0053342799999999,0.02053158,0,0,0,-0.0003068171521909,Ejercicio 1
0.543,-0.01449042,-0.08755787,0.005633684,0,0,0,0,0,0,0,0.01764332,-0.003167914,0.01158716,0,0,0,-0.0003274366949396,Ejercicio 1
0.544,-0.01440485,-0.08760876,0.005838225,0,0,0,0,0,0,0,0.004665521,-0.005655417,0.02324492,0,0,0,-0.0003586625918858,Ejercicio 1
0.545,-0.0143148,-0.08767189,0.006095549,0,0,0,0,0,0,0,0.00472867,-0.004265024,0.01758573,0,0,0,-0.000407177813428,Ejercicio 1
0.546,-0.01423883,-0.087697,0.006195009,0,0,0,0,0,0,0,0.001403075,-0.002359304,0.009871375,0,0,0,-0.000407177813428,Ejercicio 1
0.547,-0.01421041,-0.08771791,0.006518744,0,0,0,0,0,0,0,0.002480405,-0.001716212,0.02822071,0,0,0,-0.0004486802953472,Ejercicio 1
0.548,-0.01413004,-0.08775501,0.006671048,0,0,0,0,0,0,0,0.002450059,-0.00221191,0.009439082,0,0,0,-0.0004661344023686,Ejercicio 1
0.549,-0.01405438,-0.08777964,0.006770703,0,0,0,0,0,0,0,0.001418902,-0.001378305,0.0058353469999999,0,0,0,-0.0004844878735151,Ejercicio 1
0.55,-0.01404521,-0.08780418,0.006876174,0,0,0,0,0,0,0,0.001098784,-0.002906342,0.01251284,0,0,0,-0.0004904203677913,Ejercicio 1
0.551,-0.01402686,-0.08785301,0.007087176,0,0,0,0,0,0,0,0.0003294264,-0.0008729247,0.003786604,0,0,0,-0.0005192785977343,Ejercicio 1
0.552,-0.01394227,-0.08790149,0.007292511,0,0,0,0,0,0,0,0.009763334,-0.002237215,0.0090061509999999,0,0,0,-0.000543907266448,Ejercicio 1
0.553,-0.01393313,-0.0879256,0.007398084,0,0,0,0,0,0,0,0.0005898481,-0.001217011,0.005328142,0,0,0,-0.0005553578189079,Ejercicio 1
0.554,-0.01392399,-0.0879496199999999,0.007503677,0,0,0,0,0,0,0,0.0008403538,-0.002199122,0.009684214,0,0,0,-0.000603514224925,Ejercicio 1
0.555,-0.01390113,-0.0880093,0.007767746,0,0,0,0,0,0,0,0.001181094,-0.003068857,0.01364359,0,0,0,-0.0006179803388045,Ejercicio 1
0.556,-0.01382144,-0.08804485,0.007920548,0,0,0,0,0,0,0,0.001618989,-0.001939001,0.008595291,0,0,0,-0.0006496583149908,Ejercicio 1
0.557,-0.0137464099999999,-0.08806844,0.008020576,0,0,0,0,0,0,0,0.0008635535,-0.001049876,0.004673477,0,0,0,-0.0006692561871187,Ejercicio 1
0.558,-0.01374188,-0.0880802099999999,0.0080734309999999,0,0,0,0,0,0,0,0.0002216393,-0.0005611566,0.002523432,0,0,0,-0.0006914793840353,Ejercicio 1
0.559,-0.01371921,-0.08813869,0.008337782,0,0,0,0,0,0,0,0.002133585,-0.005479409,0.02488441,0,0,0,-0.0007177340227178,Ejercicio 1
0.56,-0.01363988,-0.08817353,0.008490828,0,0,0,0,0,0,0,0.007062327,-0.002953557,0.0129883,0,0,0,-0.0007294656269535,Ejercicio 1
0.561,-0.01356067,-0.08820818,0.008643952,0,0,0,0,0,0,0,0.002373704,-0.003798972,0.01738214,0,0,0,-0.0007441972590664,Ejercicio 1
0.562,-0.01348093,-0.08818875,0.008804798,0,0,0,0,0,0,0,0.001931396,-0.001491876,0.01892163,0,0,0,-0.000761228391103,Ejercicio 1
0.5630000000000001,-0.0134630399999999,-0.08823438,0.009016555,0,0,0,0,0,0,0,0.0006853663,-0.001719953,0.008087532,0,0,0,-0.0008066824406796,Ejercicio 1
0.5640000000000001,-0.01339307,-0.08824573,0.009063984,0,0,0,0,0,0,0,0.0005701705,-0.0001978329,0.0008831494,0,0,0,-0.0008066824406796,Ejercicio 1
0.5650000000000001,-0.01337906,-0.08822579,0.009230531,0,0,0,0,0,0,0,0.0005855206,0.0004424428,0.006962239,0,0,0,-0.0008312756108569,Ejercicio 1
0.5660000000000001,-0.01337461,-0.08823706,0.009283502,0,0,0,0,0,0,0,6.107098e-05,-0.0001519673,0.0007263257,0,0,0,-0.0008449757920164,Ejercicio 1
0.5670000000000001,-0.0132826,-0.0883042,0.009595947,0,0,0,0,0,0,0,0.005168755,-0.005131585,0.02418746,0,0,0,-0.0009318960081901,Ejercicio 1
0.5680000000000001,-0.01320849,-0.0883264,0.009696516,0,0,0,0,0,0,0,0.01195884,-0.001566353,0.0065497249999999,0,0,0,-0.0009318960081901,Ejercicio 1
0.5690000000000001,-0.01306427,-0.08830569,0.009852462,0,0,0,0,0,0,0,0.01046797,-0.002358111,0.01198845,0,0,0,-0.0009468613663647,Ejercicio 1
0.5700000000000001,-0.01298541,-0.08828478,0.01001393,0,0,0,0,0,0,0,0.006324828,0.0006141083,0.02047644,0,0,0,-0.0009872105625977,Ejercicio 1
0.5710000000000001,-0.01269876,-0.08829624,0.01031891,0,0,0,0,0,0,0,0.0203444,-0.0003903536,0.01836557,0,0,0,-0.0009959310697178,Ejercicio 1
0.5720000000000001,-0.01233934,-0.08827441,0.0107335,0,0,0,0,0,0,0,0.02729445,-0.001687939,0.04176244,0,0,0,-0.0010915801139161,Ejercicio 1
0.5730000000000001,-0.01192449,-0.08817638,0.01104587,0,0,0,0,0,0,0,0.02943258,0.005272221,0.03426728,0,0,0,-0.0010961476981338,Ejercicio 1
0.5740000000000001,-0.0115196,-0.0881106099999999,0.01124539,0,0,0,0,0,0,0,0.02590785,-0.001136699,0.02311318,0,0,0,-0.0011485574424215,Ejercicio 1
0.5750000000000001,-0.0111152,-0.08799068,0.01145406,0,0,0,0,0,0,0,0.02232513,0.008480495,0.0016586749999999,0,0,0,-0.0011616382269712,Ejercicio 1
0.5760000000000001,-0.01090256,-0.0879882999999999,0.01171457,0,0,0,0,0,0,0,0.01261801,-0.002103157,0.01336291,0,0,0,-0.0012534134790992,Ejercicio 1
0.577,-0.0107015,-0.08795492,0.01181573,0,0,0,0,0,0,0,0.01016287,-0.0008232456,0.00472809,0,0,0,-0.0012534134790992,Ejercicio 1
0.578,-0.01062266,-0.08799551,0.01202439,0,0,0,0,0,0,0,0.003738379,-0.0054935489999999,0.0288586199999999,0,0,0,-0.0012747720290843,Ejercicio 1
0.579,-0.01041914,-0.08802572,0.01217124,0,0,0,0,0,0,0,0.01375095,-0.003621078,0.01838839,0,0,0,-0.0012747720290843,Ejercicio 1
0.58,-0.01021949,-0.08804575,0.01226509,0,0,0,0,0,0,0,0.00683074,-0.000836671,0.004033196,0,0,0,-0.0013312088987845,Ejercicio 1
0.581,-0.01008424,-0.0880657,0.01236334,0,0,0,0,0,0,0,0.01753403,-0.003473053,0.0175481,0,0,0,-0.0013312758463,Ejercicio 1
0.582,-0.009948631,-0.08803175,0.01246976,0,0,0,0,0,0,0,0.006980785,0.001507092,0.00489656,0,0,0,-0.0013635218976345,Ejercicio 1
0.583,-0.009813714,-0.08805152,0.01256828,0,0,0,0,0,0,0,0.003427253,-0.001788418,0.00964555,0,0,0,-0.0013646328690481,Ejercicio 1
0.584,-0.009685096,-0.0879977099999999,0.01256831,0,0,0,0,0,0,0,0.003297563,0.007429659,0.0009729536,0,0,0,-0.0013651948747397,Ejercicio 1
0.585,-0.009685096,-0.0879977099999999,0.01256831,0,0,0,0,0,0,0,3.874598e-05,0.0002017923,2.862395e-05,0,0,0,-0.0013684543805646,Ejercicio 1
0.586,-0.009685096,-0.0879977099999999,0.01256831,0,0,0,0,0,0,0,3.214713e-07,1.674249e-06,2.374899e-07,0,0,0,-0.0013686407444898,Ejercicio 1
0.587,-0.009685096,-0.0879977099999999,0.01256831,0,0,0,0,0,0,0,5.399618e-10,2.8121659999999998e-09,3.989018e-10,0,0,0,-0.0013684829049698,Ejercicio 1
0.588,-0.009617246,-0.08795376,0.01262574,0,0,0,0,0,0,0,0.0008670182,0.0048882779999999,0.01403892,0,0,0,-0.0013651948747397,Ejercicio 1
0.589,-0.009485925,-0.08796359,0.01267123,0,0,0,0,0,0,0,0.008523732,0.0001403957,0.0002380972,0,0,0,-0.0014077140557723,Ejercicio 1
0.59,-0.009290688,-0.0879734,0.0127129999999999,0,0,0,0,0,0,0,0.01467177,-0.0001276316999999,-0.0001610311,0,0,0,-0.0014068954391628,Ejercicio 1
0.591,-0.009159548,-0.0879831899999999,0.01275877,0,0,0,0,0,0,0,0.005393952,-0.00017975,0.0006671873,0,0,0,-0.0014071520500808,Ejercicio 1
0.592,-0.009095096,-0.08792939,0.0127631,0,0,0,0,0,0,0,0.001305905,0.0003778324,-3.331645e-06,0,0,0,-0.0014074574448543,Ejercicio 1
0.593,-0.00909774,-0.0878658,0.01271786,0,0,0,0,0,0,0,-0.0007352613,0.002647336,-0.01283311,0,0,0,-0.0014103721208596,Ejercicio 1
0.594,-0.009035894,-0.0877484,0.01267707,0,0,0,0,0,0,0,0.008424133,0.001826991,-0.00391364,0,0,0,-0.0014074574448543,Ejercicio 1
0.595,-0.008970937,-0.08764082,0.01268975,0,0,0,0,0,0,0,0.006109083,0.005210196,0.0004039176,0,0,0,-0.0014077140557723,Ejercicio 1
0.596,-0.00877798,-0.08753326,0.01269528,0,0,0,0,0,0,0,0.01309278,0.002302136,-0.0003840783,0,0,0,-0.0014074574448543,Ejercicio 1
0.597,-0.008585502,-0.08747948,0.01269284,0,0,0,0,0,0,0,0.01078903,0.0009657047,-0.0004459351,0,0,0,-0.0014074574448543,Ejercicio 1
0.598,-0.008585044,-0.08742571,0.01270113,0,0,0,0,0,0,0,0.000299096,0.004773058,0.0007226976,0,0,0,-0.0014087545600768,Ejercicio 1
0.599,-0.008585044,-0.08742571,0.01270113,0,0,0,0,0,0,0,1.802965e-06,2.877222e-05,4.356455000000001e-06,0,0,0,-0.0014124859842838,Ejercicio 1
0.6,-0.008585044,-0.08742571,0.01270113,0,0,0,0,0,0,0,2.058931e-08,3.2857e-07,4.9749400000000006e-08,0,0,0,-0.0014110020860024,Ejercicio 1
0.601,-0.008585044,-0.08742571,0.01270113,0,0,0,0,0,0,0,1.241133e-10,1.980635e-09,2.998917e-10,0,0,0,-0.0014110020860024,Ejercicio 1
0.602,-0.008520586,-0.08737194,0.01270592,0,0,0,0,0,0,0,0.002321041,0.0003925911,-6.610042e-05,0,0,0,-0.0014074574448543,Ejercicio 1
0.603,-0.008455677,-0.08726441,0.01271913,0,0,0,0,0,0,0,0.004590069,0.009315992,0.001204995,0,0,0,-0.0014077140557723,Ejercicio 1
0.604,-0.00839123,-0.08721066,0.01272404,0,0,0,0,0,0,0,0.008176599,0.00206006,-0.000118411,0,0,0,-0.0014074574448543,Ejercicio 1
0.605,-0.008390323,-0.08710314,0.01274087,0,0,0,0,0,0,0,0.0001476197,0.002291484,0.000352649,0,0,0,-0.0014081601958768,Ejercicio 1
0.606,-0.008325884,-0.08704939,0.01274587,0,0,0,0,0,0,0,0.0006157709,0.0007305458,8.232071000000001e-05,0,0,0,-0.0014083470772351,Ejercicio 1
0.607,-0.008328286,-0.08698582,0.01270098,0,0,0,0,0,0,0,-0.0001229551,0.000739955,-0.002428451,0,0,0,-0.0014099594420322,Ejercicio 1
0.608,-0.008327832,-0.08693208,0.01270947,0,0,0,0,0,0,0,1.00772e-05,0.001317392,0.000187252,0,0,0,-0.0014104851098111,Ejercicio 1
0.609,-0.008327376,-0.08687833,0.01271798,0,0,0,0,0,0,0,6.268715e-05,0.007387695,0.001171572,0,0,0,-0.0014104851098111,Ejercicio 1
0.61,-0.008327376,-0.08687833,0.01271798,0,0,0,0,0,0,0,3.443646e-07,4.05831e-05,6.435899e-06,0,0,0,-0.0014112413276542,Ejercicio 1
0.611,-0.008327376,-0.08687833,0.01271798,0,0,0,0,0,0,0,5.41271e-09,6.378795e-07,1.011592e-07,0,0,0,-0.0014110020860024,Ejercicio 1
0.612,-0.008327376,-0.08687833,0.01271798,0,0,0,0,0,0,0,3.262808e-11,3.8451680000000005e-09,6.097927e-10,0,0,0,-0.0014110020860024,Ejercicio 1
0.613,-0.008327376,-0.08687833,0.01271798,0,0,0,0,0,0,0,3.7260270000000004e-13,4.391065000000001e-11,6.963648e-12,0,0,0,-0.0014110020860024,Ejercicio 1
0.614,-0.008327376,-0.08687833,0.01271798,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014110020860024,Ejercicio 1
0.615,-0.008327376,-0.08687833,0.01271798,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014110020860024,Ejercicio 1
0.616,-0.00832692,-0.0868246,0.01272651,0,0,0,0,0,0,0,3.05566e-05,0.003591587,0.0005710786,0,0,0,-0.0014104851098111,Ejercicio 1
0.617,-0.0083904499999999,-0.08677087,0.0127385,0,0,0,0,0,0,0,-0.0003107643,0.002541045,0.0004230242,0,0,0,-0.001410674481581,Ejercicio 1
0.618,-0.008389524,-0.08666341,0.01275568,0,0,0,0,0,0,0,7.027596e-05,0.008365049,0.001340645,0,0,0,-0.0014104851098111,Ejercicio 1
0.619,-0.0083890589999999,-0.0866097,0.0127643,0,0,0,0,0,0,0,8.39579e-05,0.009693819,0.001557531,0,0,0,-0.0014104851098111,Ejercicio 1
0.62,-0.0083890589999999,-0.0866097,0.0127643,0,0,0,0,0,0,0,9.587738e-07,0.0001107005,1.778653e-05,0,0,0,-0.0014112413276542,Ejercicio 1
0.621,-0.0083890589999999,-0.0866097,0.0127643,0,0,0,0,0,0,0,1.506988e-08,1.739975e-06,2.795663000000001e-07,0,0,0,-0.0014110020860024,Ejercicio 1
0.622,-0.0083890589999999,-0.0866097,0.0127643,0,0,0,0,0,0,0,1.250673e-10,1.443639e-08,2.319531e-09,0,0,0,-0.0014110020860024,Ejercicio 1
0.623,-0.0083890589999999,-0.0866097,0.0127643,0,0,0,0,0,0,0,1.42823e-12,1.648592e-10,2.648834e-11,0,0,0,-0.0014110020860024,Ejercicio 1
0.624,-0.0083890589999999,-0.0866097,0.0127643,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014110020860024,Ejercicio 1
0.625,-0.0083890589999999,-0.0866097,0.0127643,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014110020860024,Ejercicio 1
0.626,-0.0083890589999999,-0.0866097,0.0127643,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014110020860024,Ejercicio 1
