tt_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,H,Etiqueta
22.77,0.00542445032,-0.155889641,0.01291915634,0.0121921189,-0.1513,-0.01532085694,0,0.0,0.0,0.0,0.0402924716,0.00552351088,-0.0255258052,0.0962637884,0,0.0766053438,-0.0011542006244571,Ejercicio 4
22.78,0.00613823566,-0.155921859,0.01263645318,0.01214393074,-0.1513,-0.01535907888,0,0.0,0.0,0.0,0.0656055846,-0.00822907884,-0.01679826228,0.096503946,0,0.0763025658,-0.0010449203474964,Ejercicio 4
22.79,0.00697158538,-0.1559537388,0.01235848838,0.01209561442,-0.1513,-0.01539715842,0,0.0,0.0,0.0,0.0779850574,0.000913082506,-0.018384552,0.0967432136,0,0.0759989868,-0.0008820205668152,Ejercicio 4
22.8,0.00840098768,-0.156059631,0.0119916642,0.01204718596,-0.1513,-0.01543507954,0,0.0,0.0,0.0,0.089523231,0.001649603786,-0.021345404,0.0969814666,0,0.0756946958,-0.000711805229578,Ejercicio 4
22.81,0.00959728652,-0.156164918,0.01162426686,0.01199863112,-0.1513,-0.01547285648,0,0.0,0.0,0.0,0.10592335,-0.000842570298,-0.0195323672,0.0972188296,0,0.0753896216,-0.0004973374071019,Ejercicio 4
22.82,0.01078968894,-0.1563132276,0.0114504819,0.01194995702,-0.1513,-0.01551047678,0,0.0,0.0,0.0,0.1105204314,-0.00516498684,-0.0052738107,0.0974551958,0,0.0750837998,-0.0004444998873395,Ejercicio 4
22.83,0.01222482284,-0.1564395542,0.01119764714,0.01190117434,-0.1513,-0.01554793866,0,0.0,0.0,0.0,0.0852044882,-0.000763923668,-0.00400035776,0.097690583,0,0.0747772838,-0.0007050351210962,Ejercicio 4
22.84,0.01317798792,-0.1564176424,0.0111453098,0.01185226706,-0.1513,-0.01558525458,0,0.0,0.0,0.0,0.0792968106,0.000764428476,9.74398522e-05,0.0979250446,0,0.0744699846,-0.0007627486585821,Ejercicio 4
22.85,0.01400839886,-0.1564176424,0.01118443598,0.01180324764,-0.1513,-0.0156224103,0,0.0,0.0,0.0,0.0620744562,1.653747804e-05,0.00293805198,0.0981585094,0,0.0741619912,-0.0009152161138211,Ejercicio 4
22.86,0.0148386941,-0.1564176424,0.0112259527,0.01175410718,-0.1513,-0.01565941828,0,0.0,0.0,0.0,0.042408856,9.96887042e-08,0.00218127074,0.0983910308,0,0.0738532324,-0.0010500945306516,Ejercicio 4
22.87,0.01531309258,-0.1564176424,0.01125074988,0.01170485458,-0.1513,-0.01569626606,0,0.0,0.0,0.0,0.0344725836,2.96836538e-09,0.00183029034,0.0986225554,0,0.0735437794,-0.0010957422474553,Ejercicio 4
22.88,0.0155604218,-0.1563737298,0.0110753202,0.01165548272,-0.1513,-0.01573296254,0,0.0,0.0,0.0,0.01157950164,0.00348928238,-0.014339057,0.0988531188,0,0.0732335432,-0.001099676033992,Ejercicio 4
22.89,0.01580363744,-0.1564476176,0.01098066158,0.0116060005,-0.1513,-0.0157695006,0,0.0,0.0,0.0,0.00361272004,-0.0059539754,-0.00210637012,0.0990827032,0,0.0729226484,-0.0011202634180353,Ejercicio 4
22.9,0.01581393474,-0.1564034914,0.01079260458,0.01155639902,-0.1513,-0.01580588558,0,0.0,0.0,0.0,0.00036737687,0.001113429516,-0.00532780344,0.0993113086,0,0.0726109882,-0.0010883266022532,Ejercicio 4
22.91,0.01605671784,-0.1563813482,0.01071169646,0.01150668896,-0.1513,-0.01584211214,0,0.0,0.0,0.0,0.00606059384,8.6030693e-05,-3.08715012e-05,0.099538935,0,0.0722986694,-0.0010792320629785,Ejercicio 4
22.92,0.01617553462,-0.1563813482,0.01071832162,0.01145685786,-0.1513,-0.0158781874,0,0.0,0.0,0.0,0.00447484524,9.82444478e-07,0.000246309636,0.0997656002,0,0.0719855674,-0.0010830583114622,Ejercicio 4
22.93,0.01629434606,-0.1563813482,0.0107249984,0.01140691462,-0.1513,-0.01591410424,0,0.0,0.0,0.0,0.000664736016,8.15123766e-09,3.74522324e-05,0.0999912686,0,0.0716717534,-0.001087097660797,Ejercicio 4
22.94,0.01640781572,-0.1564034914,0.0108257286,0.01135686458,-0.1513,-0.0159498591,0,0.0,0.0,0.0,0.00129523035,-0.00110231039,0.00477550682,0.1002159224,0,0.0713572986,-0.001103296396913,Ejercicio 4
22.95,0.01639713394,-0.1564476176,0.01101376424,0.01130669706,-0.1513,-0.01598546266,0,0.0,0.0,0.0,-0.001015094128,-0.00421557578,0.0179900506,0.100439615,0,0.0710420784,-0.0010934833998857,Ejercicio 4
22.96,0.01639179216,-0.1564696362,0.0111077963,0.01125642452,-0.1513,-0.01602090068,0,0.0,0.0,0.0,-0.000954690006,-0.00393141836,0.01680791522,0.100662293,0,0.0707261996,-0.001116019346771,Ejercicio 4
22.97,0.01639179216,-0.1564696362,0.0111077963,0.0112060345,-0.1513,-0.01605618918,0,0.0,0.0,0.0,-1.603552516e-06,-6.60343688e-06,2.82315476e-05,0.1008840098,0,0.070409591,-0.00115658505842,Ejercicio 4
22.98,0.01639102498,-0.1563737298,0.01112130472,0.01115553946,-0.1513,-0.01609131392,0,0.0,0.0,0.0,-5.49777564e-05,0.00685636064,0.000967808606,0.101104712,0,0.070092306,-0.0011489917924752,Ejercicio 4
22.99,0.01639102498,-0.1563737298,0.01112130472,0.01110492694,-0.1513,-0.0161262838,0,0.0,0.0,0.0,-4.5614458e-07,5.68865038e-05,8.02980606e-06,0.1013244352,0,0.069774309,-0.0011557102859275,Ejercicio 4
23.0,0.01639102498,-0.1563737298,0.01112130472,0.01105421296,-0.1513,-0.01616108814,0,0.0,0.0,0.0,-7.16961928e-09,8.94134406e-07,1.262113984e-07,0.1015431082,0,0.0694556712,-0.0011557107480168,Ejercicio 4
23.01,0.01639102498,-0.1563737298,0.01112130472,0.0110033815,-0.1513,-0.0161957394,0,0.0,0.0,0.0,-5.94480484e-11,7.41869468e-09,1.046501872e-09,0.1017608378,0,0.0691362858,-0.001155710748131,Ejercicio 4
23.02,0.01639102498,-0.1563737298,0.01112130472,0.01095244324,-0.1513,-0.01623023046,0,0.0,0.0,0.0,-1.77014592e-12,2.2090156e-10,3.11610004e-11,0.1019775528,0,0.068816224,-0.001155710748131,Ejercicio 4
23.03,0.01639102498,-0.1563737298,0.01112130472,0.01090140352,-0.1513,-0.01626455776,0,0.0,0.0,0.0,-3.82949556e-14,4.77893866e-12,6.741305e-13,0.1021932354,0,0.0684955392,-0.001155710748131,Ejercicio 4
23.04,0.0163856832,-0.1563957128,0.01121534568,0.0108502481,-0.1513,-0.01629872842,0,0.0,0.0,0.0,-3.77454162e-05,-0.0001551323934,0.000664456912,0.1024079212,0,0.0681741246,-0.0011724497883632,Ejercicio 4
