tt_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,H,Etiqueta
7.98,-0.01256204206,-0.1559624074,-0.00566274782,-0.01594863268,-0.1513,-0.01135858762,0,-0.000243016102,0.000458881686,-0.000674704728,-0.0242748568,0.00735928896,0.00491247248,0.071368121,0,-0.100208215,0.0010219590251037,Ejercicio 2
7.99,-0.0129308545,-0.156019403,-0.00546232872,-0.0159842398,-0.1513,-0.01130842722,0,-0.000203660836,0.000474063306,-0.00069367757,-0.0306246864,-0.00212265534,0.0086356967,0.0710529542,0,-0.1004319432,0.0010273021424514,Ejercicio 2
8.0,-0.0132991899,-0.156076274,-0.00526141834,-0.01601968672,-0.1513,-0.01125815468,0,-0.000176215283,0.000478817508,-0.00070530898,-0.0250973236,-0.001190807184,0.00498070344,0.0707370754,0,-0.1006546568,0.0009843034460765,Ejercicio 2
8.01,-0.01342457132,-0.156076274,-0.00525592348,-0.016054977,-0.1513,-0.01120777178,0,-0.0001764349172,0.000477652498,-0.000696857718,-0.01618498998,-2.5761673e-05,0.000796643984,0.0704205024,0,-0.1008763914,0.000957598485699,Ejercicio 2
8.02,-0.01342457132,-0.156076274,-0.00525592348,-0.01609010708,-0.1513,-0.01115727674,0,-0.000196100108,0.000477627222,-0.00069124965,-0.000350142554,-5.57322272e-07,1.72344228e-05,0.0701032352,0,-0.1010971292,0.000940576929624,Ejercicio 2
8.03,-0.01342351756,-0.1558840518,-0.00523198248,-0.0161250823,-0.1513,-0.01110666956,0,-0.000200497598,0.000435051046,-0.000691704262,0.0001263882058,0.0233541874,0.00291875856,0.069785256,0,-0.101316888,0.0009910944229207,Ejercicio 2
8.04,-0.01329814504,-0.1558840518,-0.00523747734,-0.01615989554,-0.1513,-0.0110559538,0,-0.000228035444,0.000458038144,-0.000682935448,0.01132681818,0.00036707783,-0.000448052522,0.0694666182,0,-0.1015356322,0.0009450858753546,Ejercicio 2
8.05,-0.01329761994,-0.1557879496,-0.00522544632,-0.01619455214,-0.1513,-0.01100513124,0,-0.000220597002,0.000448527782,-0.000679753342,5.1061436e-05,0.000267855646,3.142323e-05,0.0691472862,0,-0.1017533618,0.000934012322317,Ejercicio 2
8.06,-0.01329761994,-0.1557879496,-0.00522544632,-0.01622904498,-0.1513,-0.0109542001,0,-0.000224316312,0.000448789976,-0.00067484606,1.104652336e-06,5.79472948e-06,6.79803182e-07,0.06882726,0,-0.1019700946,0.000934004697975,Ejercicio 2
8.07,-0.0134189216,-0.155816305,-0.00512757302,-0.0162633794,-0.1513,-0.01090316038,0,-0.000208370182,0.00045559812,-0.00069303054,-0.00756895338,-0.00396685104,0.01328603392,0.0685065752,0,-0.1021858306,0.0009414401346759,Ejercicio 2
8.08,-0.01341839116,-0.1557202206,-0.00511550462,-0.01629755362,-0.1513,-0.01085201386,0,-0.000219691516,0.00044181647,-0.00067627184,-3.9449873e-05,0.000205313388,0.000220326264,0.068185214,0,-0.102400552,0.0009220401637443,Ejercicio 2
